Activity(app or site),"ActivityType(0 - app, 1 - website)",CategoryID,Parent_name,Category_name,Full_name
halocheck.xyz,1,10,Business,Operations,Business - Operations
apartments.com,1,10,Business,Operations,Business - Operations
c02.my.uprr.com,1,10,Business,Operations,Business - Operations
LINE WORKS,0,10,Business,Operations,Business - Operations
ayming.co.uk,1,10,Business,Operations,Business - Operations
clincard.com,1,10,Business,Operations,Business - Operations
zaubee.com,1,10,Business,Operations,Business - Operations
lashleyfuneralhome.com,1,10,Business,Operations,Business - Operations
VivoApp,0,10,Business,Operations,Business - Operations
k2k.sagawa-exp.co.jp,1,10,Business,Operations,Business - Operations
dealing.ajbelldealing.co.uk,1,10,Business,Operations,Business - Operations
huntcompanies.sharefile.com,1,10,Business,Operations,Business - Operations
cargoexpreso.com,1,10,Business,Operations,Business - Operations
assessment.predictiveindex.com,1,10,Business,Operations,Business - Operations
worksharing.edd.ca.go,0,10,Business,Operations,Business - Operations
fullthrottledetailing.net,1,10,Business,Operations,Business - Operations
cdn.montessorium.altitudelearning.com,1,10,Business,Operations,Business - Operations
npiprofile.com,1,10,Business,Operations,Business - Operations
sprintpay.cargosprint.com,1,10,Business,Operations,Business - Operations
Rodem.Notifier.Wpf,0,10,Business,Operations,Business - Operations
eleasuites.devabouthotelier.com,1,10,Business,Operations,Business - Operations
remote.isny.it,1,10,Business,Operations,Business - Operations
enercalc.com,1,10,Business,Operations,Business - Operations
securemessage.bcbsil.com,1,10,Business,Operations,Business - Operations
hotelheritastg.wpengine.com,1,10,Business,Operations,Business - Operations
harisuke-system.com,1,10,Business,Operations,Business - Operations
nucleustechnologies.com,1,10,Business,Operations,Business - Operations
DocuWorks Viewer Program(corresponded to AR86215),0,10,Business,Operations,Business - Operations
vcdelivery.com,1,10,Business,Operations,Business - Operations
pickleballtournaments.com,1,10,Business,Operations,Business - Operations
locator.ice.go,0,10,Business,Operations,Business - Operations
txn2.healthfusionclaims.com,1,10,Business,Operations,Business - Operations
otm.rxo.com,1,10,Business,Operations,Business - Operations
reporting.myapps.paychex.com,1,10,Business,Operations,Business - Operations
compasswindowsanddoors.pipedrive.com,1,10,Business,Operations,Business - Operations
mathway.com,1,10,Business,Operations,Business - Operations
CoreServicesUIAgent,1,10,Business,Operations,Business - Operations
tricare-west.com,1,10,Business,Operations,Business - Operations
warranty.goodmanmfg.com,1,10,Business,Operations,Business - Operations
login.onlineplanservice.com,1,10,Business,Operations,Business - Operations
strivehealth.com,1,10,Business,Operations,Business - Operations
app.hotmart.com,1,10,Business,Operations,Business - Operations
solutions.vaio.com,1,10,Business,Operations,Business - Operations
networkopspbi.ftr.com,1,10,Business,Operations,Business - Operations
order.chownow.com,1,10,Business,Operations,Business - Operations
app.nurserecruiter.com,1,10,Business,Operations,Business - Operations
himaraya.rexmart.jp,1,10,Business,Operations,Business - Operations
epubs2.aero.bombardier.com,1,10,Business,Operations,Business - Operations
writeupcafe.com,1,10,Business,Operations,Business - Operations
Salaries management,0,10,Business,Operations,Business - Operations
fscm.teamworks.georgia.go,0,10,Business,Operations,Business - Operations
jointex.meclib.jp,1,10,Business,Operations,Business - Operations
borsa.doviz.com,1,10,Business,Operations,Business - Operations
www3.rbcigroupbenefits.com,1,10,Business,Operations,Business - Operations
odoo.com,1,10,Business,Operations,Business - Operations
zipair.net,1,10,Business,Operations,Business - Operations
swvxlex.telegopbx.com,1,10,Business,Operations,Business - Operations
clockify.me,1,10,Business,Operations,Business - Operations
www2.e-staffing.ne.jp,1,10,Business,Operations,Business - Operations
subroreferrals.optum.com,1,10,Business,Operations,Business - Operations
centerwellpharmacy.com,1,10,Business,Operations,Business - Operations
job.axol.jp,1,10,Business,Operations,Business - Operations
dmv.nebraska.go,0,10,Business,Operations,Business - Operations
eprescribe.allscripts.com,1,10,Business,Operations,Business - Operations
p30d,0,10,Business,Operations,Business - Operations
connect.transactiongateway.com,1,10,Business,Operations,Business - Operations
crushingscreeningparts.com,1,10,Business,Operations,Business - Operations
n547.meraki.com,1,10,Business,Operations,Business - Operations
serviceportal.worldpay.com,1,10,Business,Operations,Business - Operations
myuhc.optumbank.com,1,10,Business,Operations,Business - Operations
shellaccountmanager.com,1,10,Business,Operations,Business - Operations
blazingboost.chanty.com,1,10,Business,Operations,Business - Operations
banorte.com,1,10,Business,Operations,Business - Operations
opentable.com,1,10,Business,Operations,Business - Operations
soracom.jp,1,10,Business,Operations,Business - Operations
ldsolutions.lamin.in,1,10,Business,Operations,Business - Operations
datadeliver.net,1,10,Business,Operations,Business - Operations
tracking.agentgrid.net,1,10,Business,Operations,Business - Operations
airbnb.com.sg,1,10,Business,Operations,Business - Operations
skrc.alphatiming.co.uk,1,10,Business,Operations,Business - Operations
eservices.minfin.fgov.be,1,10,Business,Operations,Business - Operations
epallinone.com,1,10,Business,Operations,Business - Operations
sslicny.com,1,10,Business,Operations,Business - Operations
jp.mercari.com,1,10,Business,Operations,Business - Operations
pennbid.procureware.com,1,10,Business,Operations,Business - Operations
pc-helpdesk.jrc.co.jp,1,10,Business,Operations,Business - Operations
dhl.com,1,10,Business,Operations,Business - Operations
mygpts.com,1,10,Business,Operations,Business - Operations
circuitclerk.lakecountyil.go,0,10,Business,Operations,Business - Operations
vodacom.co.za,1,10,Business,Operations,Business - Operations
financiteinstitute2.pipedrive.com,1,10,Business,Operations,Business - Operations
my900.geotab.com,1,10,Business,Operations,Business - Operations
notificame.claro.com.gt,1,10,Business,Operations,Business - Operations
janssenxl.mdsol.com,1,10,Business,Operations,Business - Operations
app.essentialed.com,1,10,Business,Operations,Business - Operations
my.propertyinspect.com,1,10,Business,Operations,Business - Operations
lrbcol.org,1,10,Business,Operations,Business - Operations
kaken-sys.kaken.or.jp,1,10,Business,Operations,Business - Operations
acis.oncor.com,1,10,Business,Operations,Business - Operations
meteo.cat,1,10,Business,Operations,Business - Operations
login.zirmed.com,1,10,Business,Operations,Business - Operations
austlii.edu.a,0,10,Business,Operations,Business - Operations
principal.go2dental.com,1,10,Business,Operations,Business - Operations
merchants.olbanking.com,1,10,Business,Operations,Business - Operations
ssl.doas.state.ga.us,1,10,Business,Operations,Business - Operations
cloud.gpstrackit.com,1,10,Business,Operations,Business - Operations
va-pwcps-psv.edupoint.com,1,10,Business,Operations,Business - Operations
gemsevents.boomerecommerce.com,1,10,Business,Operations,Business - Operations
ecommerce.intrax.com.a,0,10,Business,Operations,Business - Operations
dermcoder.com,1,10,Business,Operations,Business - Operations
prod.reader-ui.prod.mheducation.com,1,10,Business,Operations,Business - Operations
bpcventilation.com,1,10,Business,Operations,Business - Operations
itsme247.com,1,10,Business,Operations,Business - Operations
registry.prometric.com,1,10,Business,Operations,Business - Operations
zs.zeelvms.net,1,10,Business,Operations,Business - Operations
controlpanel.register.it,1,10,Business,Operations,Business - Operations
choosegatewayairport.com,1,10,Business,Operations,Business - Operations
ich.allocate-cloud.co.uk,1,10,Business,Operations,Business - Operations
panther.nationwidenursing.co.uk,1,10,Business,Operations,Business - Operations
online.unionbankph.com,1,10,Business,Operations,Business - Operations
flyingburger.alohaorderonline.com,1,10,Business,Operations,Business - Operations
venuscontracting.co.uk,1,10,Business,Operations,Business - Operations
my.voya.com,1,10,Business,Operations,Business - Operations
manilarecruitment.com,1,10,Business,Operations,Business - Operations
v2.skuvault.com,1,10,Business,Operations,Business - Operations
xpoconnect.xpo.com,1,10,Business,Operations,Business - Operations
dashboard.ncgmedical.com,1,10,Business,Operations,Business - Operations
mep.frost-arnett.com,1,10,Business,Operations,Business - Operations
mimeridian.entrykeyid.com,1,10,Business,Operations,Business - Operations
Hubstaff Client 1.6.5-31be26f,0,10,Business,Operations,Business - Operations
passport.voyagersopris.com,1,10,Business,Operations,Business - Operations
e-postbank.bg,1,10,Business,Operations,Business - Operations
bereli.com,1,10,Business,Operations,Business - Operations
server.sentitec.com,1,10,Business,Operations,Business - Operations
3ss.hays.com,1,10,Business,Operations,Business - Operations
WMSClient,1,10,Business,Operations,Business - Operations
fusionmarketplace.com,1,10,Business,Operations,Business - Operations
ship7.shipstation.com,1,10,Business,Operations,Business - Operations
deel.com,1,10,Business,Operations,Business - Operations
hardscaper.com,1,10,Business,Operations,Business - Operations
agents.empowerins.com,1,10,Business,Operations,Business - Operations
nmep_console,1,10,Business,Operations,Business - Operations
app.bamboohr.com,1,10,Business,Operations,Business - Operations
pbclinear.com,1,10,Business,Operations,Business - Operations
priorityappliance.com,1,10,Business,Operations,Business - Operations
app.breezeway.io,1,10,Business,Operations,Business - Operations
app.provi.com,1,10,Business,Operations,Business - Operations
ipros.jp,1,10,Business,Operations,Business - Operations
bjak.my,1,10,Business,Operations,Business - Operations
FoxitPhantomPDF,1,10,Business,Operations,Business - Operations
policycenter.farmersinsurance.com,1,10,Business,Operations,Business - Operations
savillsuk.v2.elogbooks.net,1,10,Business,Operations,Business - Operations
pbtech.co.nz,1,10,Business,Operations,Business - Operations
atgp.jp,1,10,Business,Operations,Business - Operations
shipleywins.com,1,10,Business,Operations,Business - Operations
pcmp.kindbody.com,1,10,Business,Operations,Business - Operations
apps.azuga.com,1,10,Business,Operations,Business - Operations
tracking.shipnsd.com,1,10,Business,Operations,Business - Operations
fragomen.com,1,10,Business,Operations,Business - Operations
A5 SQL Mk-2  (SQL Client ER Diagram tool),0,10,Business,Operations,Business - Operations
logicmate.myshopify.com,1,10,Business,Operations,Business - Operations
onlineupsrtc.co.in,1,10,Business,Operations,Business - Operations
metlife-eservices.com,1,10,Business,Operations,Business - Operations
apps.solvup.com,1,10,Business,Operations,Business - Operations
jtexpress.my,1,10,Business,Operations,Business - Operations
menards.com,1,10,Business,Operations,Business - Operations
thesource.jfs.ohio.go,0,10,Business,Operations,Business - Operations
mychart.chihealth.com,1,10,Business,Operations,Business - Operations
paycomonline.net,1,10,Business,Operations,Business - Operations
book.virginaustralia.com,1,10,Business,Operations,Business - Operations
leumionline.ebanking-services.com,1,10,Business,Operations,Business - Operations
secure03b.chase.com,1,10,Business,Operations,Business - Operations
en.savefrom.net,1,10,Business,Operations,Business - Operations
billpay.rakuten.co.jp,1,10,Business,Operations,Business - Operations
system.gotsport.com,1,10,Business,Operations,Business - Operations
republiconlineec.rfhl.com,1,10,Business,Operations,Business - Operations
streamlinelabels.com,1,10,Business,Operations,Business - Operations
myaccount.efax.com,1,10,Business,Operations,Business - Operations
tap.allmerica.com,1,10,Business,Operations,Business - Operations
whish-whitelabel-web.kingconnections.net,1,10,Business,Operations,Business - Operations
artifactory.cloud.cms.go,0,10,Business,Operations,Business - Operations
KakaoTalk,0,10,Business,Operations,Business - Operations
fareharbor.com,1,10,Business,Operations,Business - Operations
ucumberlands.tevera.app,1,10,Business,Operations,Business - Operations
eurostar.com,1,10,Business,Operations,Business - Operations
ebay.de,1,10,Business,Operations,Business - Operations
infostatement.citywestwater.com.a,0,10,Business,Operations,Business - Operations
